real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.0243517,0.0249067,0.02252897,0.023740077,0.02448702,0.024905108,0.024532093,0.023872206,0.026809571,0.021875791,0.022658457,0.022983309,0.021548067,0.021857423,0.032994203,0.032211043,0.034381732,0.031489015,0.021389372,0.017216427,0.020996244,0.017676865,0.023348233,0.023623042,0.023602802,0.023378972,0.022896648,0.022651395,0.023184352,0.022540014,0.022581154
0.023955,0.0214467,0.025390038,0.024488882,0.024998612,0.025019562,0.024773356,0.02424819,0.027139753,0.02298532,0.023832166,0.024601098,0.023224218,0.023241773,0.030364249,0.030188745,0.031963695,0.02929255,0.021957819,0.018585215,0.022779887,0.018631941,0.023693833,0.024106827,0.023815736,0.024352438,0.022992579,0.023012246,0.02338491,0.022747965,0.024309695
0.0241217,0.022975,0.024272672,0.024674716,0.025697468,0.024772827,0.024608383,0.024025664,0.027084937,0.02300942,0.023890171,0.024553267,0.023272019,0.023139384,0.02597185,0.025090363,0.02736567,0.02491137,0.021299423,0.01841838,0.022029271,0.017802585,0.023731726,0.023933062,0.023993486,0.023842286,0.023239328,0.023110358,0.023556991,0.022397912,0.0236092
0.0251817,0.02381,0.025688462,0.024482947,0.025629795,0.024677718,0.024712604,0.024156585,0.027169887,0.022989497,0.024406553,0.025075995,0.023735292,0.023231252,0.024674198,0.024171786,0.026058212,0.023918865,0.021069138,0.01890814,0.021923283,0.01854919,0.025149234,0.02530431,0.025406445,0.025438392,0.024595487,0.024220843,0.024827551,0.023216196,0.024109459
0.0263983,0.0267367,0.027953502,0.025546326,0.027568264,0.025114799,0.025397832,0.024927618,0.027814388,0.024022916,0.025129174,0.025545994,0.024293322,0.024371143,0.025304401,0.024510937,0.026624957,0.024574412,0.021693189,0.019679929,0.022456265,0.019077498,0.026477319,0.026609092,0.026730695,0.026893127,0.026003253,0.025677659,0.026161187,0.024418589,0.024528174
0.0250417,0.02768,0.029183508,0.026026594,0.027332031,0.025798682,0.02623286,0.025849061,0.028620478,0.025302244,0.024977804,0.025453956,0.024054152,0.024510805,0.024980515,0.024383185,0.026350759,0.02410509,0.022745897,0.020610271,0.023057838,0.02045498,0.025895899,0.026096574,0.026153689,0.026216938,0.024489112,0.024148095,0.024721874,0.023231796,0.025452176
0.0233817,0.021585,0.02581906,0.025011568,0.026403783,0.02521833,0.025334686,0.02479499,0.027678717,0.023839563,0.023725225,0.024160935,0.022690139,0.022966112,0.023666019,0.023180526,0.02522321,0.022996247,0.021346744,0.018901315,0.021246748,0.018762644,0.024310954,0.024147166,0.024184854,0.023888398,0.022412604,0.022097237,0.022687357,0.021579565,0.025037529
0.0227633,0.02385,0.0221752,0.023587127,0.024411873,0.024244826,0.024035938,0.023418805,0.026355455,0.021869523,0.022751585,0.023279796,0.021759155,0.021798413,0.022689281,0.022612378,0.024194287,0.022303296,0.019734945,0.017004251,0.020026352,0.01725127,0.023571662,0.023394379,0.023216403,0.023335669,0.021806942,0.021517664,0.022120416,0.021206295,0.02379128
0.0234683,0.0145583,0.022264526,0.023210703,0.024301801,0.023722356,0.02344286,0.022813074,0.025788698,0.021514121,0.022678512,0.023390973,0.021814646,0.022062095,0.02334408,0.022578055,0.024582397,0.022603659,0.018889289,0.016275722,0.019816317,0.016332858,0.024071568,0.023923279,0.023893459,0.023687345,0.022635843,0.022471865,0.02297667,0.021937534,0.023590788
0.02573,0.024295,0.023138834,0.023747083,0.024807919,0.023885226,0.023802374,0.023287285,0.02620557,0.022544833,0.02397559,0.024698826,0.023297568,0.02322577,0.024667596,0.023988327,0.025997246,0.02378445,0.019538237,0.017431531,0.020665729,0.017332145,0.025219495,0.024951581,0.024932589,0.02450234,0.024845736,0.024647383,0.025081752,0.023882664,0.023815013
