real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.040665,0.0452783,0.043288932,0.043641942,0.042058995,0.040434014,0.040678114,0.040226452,0.042672027,0.04177814,0.044585104,0.045561297,0.040822632,0.045928708,0.08195891,0.08163346,0.080875814,0.08418911,0.046305892,0.050042067,0.039963815,0.044577646,0.050367487,0.042561037,0.047720716,0.043366521,0.040867782,0.041107922,0.039854517,0.040529123,0.041065913
0.04074,0.0385567,0.04032688,0.042107049,0.040275927,0.04026308,0.040532447,0.03961445,0.042429656,0.04133552,0.045769451,0.047005025,0.042422806,0.047088112,0.077617005,0.078248955,0.07619764,0.07867122,0.045973696,0.049241259,0.041003816,0.044242072,0.04770493,0.043285384,0.045331119,0.042140383,0.040083495,0.040243365,0.039191082,0.040847505,0.03991853
0.0387333,0.0385567,0.040249418,0.041805006,0.04043083,0.04044675,0.040636465,0.039639894,0.04280629,0.04149434,0.040079817,0.042151119,0.035752993,0.042094739,0.04834739,0.048713386,0.046957806,0.04990169,0.04619359,0.050173643,0.041825419,0.044838974,0.045721857,0.043441323,0.043473351,0.042065584,0.039927017,0.03963943,0.038947769,0.039346876,0.040328294
0.0360233,0.0383867,0.03860117,0.040224409,0.038148143,0.038393658,0.038701896,0.036942117,0.040695738,0.039555695,0.039347269,0.040477305,0.035554837,0.04061105,0.0372701,0.03733527,0.035954133,0.038766563,0.042904835,0.046141578,0.038423831,0.042233126,0.042853425,0.040180311,0.040667434,0.038940532,0.035459314,0.035359897,0.034571472,0.036602776,0.03823907
0.0359683,0.0353417,0.035701108,0.038436448,0.034554967,0.03555392,0.035889026,0.033452358,0.038100153,0.037502475,0.040036558,0.041271868,0.037138218,0.041082195,0.03605118,0.03631244,0.034905307,0.037647933,0.040218158,0.044594196,0.03631946,0.040229819,0.040897951,0.038464938,0.038624354,0.036800843,0.035839814,0.035707132,0.0350324,0.036491302,0.035729315
0.036025,0.0376217,0.03568791,0.03907798,0.034842404,0.035314865,0.03545727,0.033537757,0.038089458,0.037849993,0.037857463,0.038741513,0.033996036,0.038982186,0.036290172,0.03654369,0.03515663,0.03797324,0.039934532,0.045525456,0.035926572,0.04002474,0.03984696,0.0400272,0.037552437,0.038355627,0.036336499,0.036168621,0.035496183,0.036629181,0.03588083
0.0358317,0.0370083,0.03627665,0.039771534,0.035919461,0.035177875,0.035372727,0.033783916,0.037692115,0.037879843,0.041049935,0.041758979,0.037375324,0.041621456,0.0362828,0.036558907,0.034960914,0.037828024,0.039859864,0.045327674,0.035690978,0.039968813,0.038731093,0.038926619,0.036486038,0.037619403,0.035793365,0.035696126,0.034947874,0.036044267,0.03629147
0.0361583,0.0356067,0.035799358,0.039799167,0.036300389,0.034890376,0.03516837,0.03364109,0.037345316,0.03769054,0.039579683,0.0404649,0.035994622,0.040772019,0.03608348,0.036471877,0.034818348,0.037731383,0.039836876,0.045039209,0.034955292,0.039762417,0.037797231,0.038198571,0.035569915,0.037059304,0.036176044,0.036222861,0.035264091,0.036303167,0.03588463
0.0356133,0.0354167,0.037820546,0.039712347,0.036505348,0.035194434,0.0354703,0.03414035,0.03768081,0.037999306,0.038848114,0.039720237,0.034384139,0.040000849,0.0361179,0.036523785,0.034779496,0.037760105,0.040678185,0.046056855,0.035840074,0.040057729,0.037372518,0.03864283,0.035214522,0.03793323,0.036012307,0.036006258,0.034970277,0.035929856,0.036066134
0.0357,0.0354167,0.036670258,0.039044943,0.035876479,0.03462395,0.034997467,0.033437286,0.037071437,0.037489347,0.038936648,0.040129313,0.035014907,0.04026615,0.03646118,0.0368284,0.03505554,0.03775743,0.039817012,0.044279464,0.034979653,0.039387468,0.037677646,0.03817577,0.035516037,0.037696145,0.035853853,0.035709227,0.034722479,0.035815976,0.03572686
0.0386183,0.0401683,0.038079416,0.038966073,0.035937944,0.03470705,0.03502033,0.033527974,0.03726323,0.037637793,0.040944125,0.042216099,0.037055519,0.04229019,0.03799046,0.038305562,0.03673682,0.03914435,0.040433017,0.045826935,0.035665544,0.039879928,0.03886568,0.039330528,0.036644507,0.038850121,0.038783775,0.038639033,0.037543542,0.03838306,0.035887193
0.0396017,0.038865,0.038984342,0.041086335,0.038549221,0.03772369,0.037781164,0.03741761,0.040190604,0.040259138,0.044387299,0.045523345,0.040371178,0.045966395,0.039933246,0.03992919,0.038599603,0.041070323,0.043536503,0.050164336,0.038818642,0.042380512,0.039865027,0.041972747,0.037920113,0.041674051,0.040363372,0.040031456,0.039077534,0.039622283,0.038192693
