real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.0408767,0.0412317,0.036003036,0.033518775,0.035560103,0.03278471,0.03320864,0.0342591,0.03069173,0.03211934,0.019001393,0.019301298,0.019659958,0.022243822,0.08261239,0.08552325,0.07994231,0.08427582,0.025997838,0.019125291,0.029827154,0.022835174,0.046298496,0.043167155,0.042000229,0.043713506,0.043308402,0.042800346,0.043540205,0.044436823,0.034324724
0.0297733,0.0380183,0.042021668,0.037534931,0.037163904,0.039430715,0.040043607,0.040504664,0.037139785,0.037919253,0.031362355,0.027687516,0.027436361,0.030780141,0.059865728,0.06217622,0.059613008,0.061396003,0.030255628,0.022220085,0.031223515,0.019187928,0.048759309,0.047315393,0.045758128,0.04785886,0.031549883,0.031209989,0.031435199,0.034316539,0.030643905
0.0918167,0.0295083,0.038696158,0.030354528,0.033925205,0.032290816,0.03259482,0.033673372,0.03018012,0.031159794,0.06386198,0.062400346,0.063294894,0.068375282,0.07976216,0.080842264,0.0798221,0.08196238,0.023422003,0.015498817,0.026061426,0.014172939,0.07423224,0.072339631,0.07093906,0.071220789,0.090486756,0.091820364,0.088099594,0.089926151,0.029590933
0.0998733,0.12606,0.097812992,0.07594097,0.082989181,0.08271512,0.08305765,0.078602865,0.07780189,0.09132829,0.080940433,0.074595783,0.075162747,0.078683451,0.09757561,0.0959923,0.095249064,0.096245565,0.06862263,0.064450905,0.072976168,0.063589255,0.085171279,0.08357097,0.080807786,0.08617633,0.107993259,0.110963754,0.104747838,0.107043127,0.072791375
0.0973017,0.12162,0.094690824,0.085139086,0.20912232,0.09194969,0.09273022,0.0903397,0.08729444,0.10020577,0.113942312,0.115816062,0.111316173,0.119975711,0.09430744,0.09706889,0.09403646,0.09659929,0.06904918,0.059390881,0.06171286,0.058720286,0.076070023,0.076553148,0.074955431,0.080941778,0.094050462,0.097416919,0.090713013,0.09675315,0.065794244
0.09114,0.0929017,0.103121902,0.085940455,0.08329686,0.097417206,0.09673063,0.09572679,0.094404615,0.09673375,0.107933581,0.115210065,0.114276909,0.108272856,0.09116262,0.09355334,0.09109971,0.095131114,0.072084567,0.068259792,0.078224137,0.064227267,0.074415066,0.078361454,0.07030808,0.082234587,0.087897212,0.090479051,0.08509819,0.093446588,0.07963975
0.085035,0.0347166,0.070075758,0.081220371,0.053771239,0.09950995,0.09634712,0.097138666,0.09438141,0.09540133,0.081459085,0.086047117,0.088860136,0.09173164,0.08612458,0.08839151,0.08678542,0.087184325,0.073050434,0.066234078,0.070104264,0.060964304,0.067921616,0.073003972,0.062005758,0.076281825,0.082659559,0.085078243,0.079604344,0.089146301,0.08531759
0.0775434,0.1825847,0.089389372,0.075538453,0.08979911,0.09839967,0.09527565,0.09654057,0.094247,0.095742695,0.055476133,0.054100261,0.059159605,0.063007272,0.08070166,0.081236,0.08036799,0.08031688,0.070933738,0.066346155,0.072699241,0.058048012,0.056748746,0.061146288,0.05042015,0.064007904,0.075709982,0.078205648,0.071783261,0.084514271,0.080405734
0.05474,0.0697216,0.071064726,0.072348483,0.084008978,0.092907816,0.0920355,0.09260198,0.092035346,0.091453545,0.058039481,0.053642589,0.052809934,0.071235688,0.06682548,0.06588676,0.06822844,0.06673612,0.068717136,0.062057161,0.066736008,0.055627371,0.051000704,0.051573946,0.042901103,0.056426402,0.054049958,0.056476862,0.049951917,0.063362829,0.07472659
0.0485,0.0437833,0.080294322,0.052832651,0.052887164,0.0714422,0.07416865,0.07410186,0.07516746,0.07261028,0.091610122,0.08617403,0.088399158,0.093811507,0.05597413,0.054339144,0.056360453,0.053618643,0.051940441,0.047151825,0.053020868,0.037327736,0.041682252,0.041586735,0.034175442,0.04388238,0.048687977,0.049570679,0.045342975,0.055159536,0.057250515
0.0437383,0.0530434,0.05379151,0.047196953,0.061887804,0.062118426,0.06579218,0.06512727,0.0648731,0.06286145,0.073152534,0.07892298,0.081321907,0.078305454,0.050004996,0.052283913,0.05394013,0.049137946,0.046693785,0.041866501,0.051762177,0.040719439,0.034046082,0.037280353,0.0294069,0.041980276,0.047391577,0.048616283,0.04293245,0.053555773,0.060270213
0.0446767,0.038305,0.042043204,0.042415526,0.044467111,0.05585641,0.060266722,0.059670918,0.05774039,0.050306723,0.063574925,0.074260103,0.075560049,0.064451671,0.04750621,0.046289295,0.051082037,0.04607782,0.041291057,0.034622023,0.044660027,0.02970434,0.041491312,0.044797009,0.038915259,0.047823845,0.045065791,0.044931801,0.041817144,0.04852425,0.053420223
0.0494283,0.0397967,0.049528746,0.043768935,0.043462809,0.05374755,0.058141954,0.05828119,0.055991374,0.045893703,0.043640677,0.046514114,0.053531341,0.055730661,0.04756237,0.047209553,0.049866334,0.04701354,0.043679344,0.037110202,0.049294387,0.04043027,0.046852052,0.046465362,0.043247121,0.049686813,0.053733423,0.05255753,0.051418424,0.052718688,0.050403304
0.04083,0.0391233,0.050007454,0.049348268,0.057250298,0.054908544,0.058782175,0.05958628,0.056856338,0.04909424,0.023407681,0.021428889,0.025697792,0.032678887,0.042759117,0.04275149,0.04409029,0.043455586,0.042890189,0.036329029,0.044529163,0.029804542,0.037582108,0.037294893,0.033842829,0.040268148,0.043642884,0.043171315,0.042849749,0.045473704,0.050771367
0.0363967,0.03116,0.051741384,0.041367487,0.037219464,0.04562013,0.04907291,0.050521076,0.046086058,0.04102951,0.010813261,0.004892809,0.004319978,0.023373887,0.036616195,0.036982406,0.03718023,0.037339885,0.038359022,0.032751683,0.041350731,0.033280988,0.042189966,0.0431881,0.039548841,0.043847372,0.036175759,0.036019973,0.036161369,0.039973475,0.044665046
0.0310916,0.0398984,0.045783054,0.039061868,0.042977784,0.04090191,0.04280046,0.04437019,0.040489454,0.03562472,-0.002988423,-0.011560192,-0.010903446,0.018580111,0.032387007,0.0324347,0.03304047,0.03291802,0.031864605,0.024456405,0.03397034,0.017479857,0.049331768,0.047747905,0.044301888,0.049652177,0.030808905,0.030502305,0.030691698,0.035464825,0.04002868
0.0299184,0.0293184,0.031462236,0.03368408,0.03367296,0.03585896,0.03662789,0.03855184,0.034448564,0.03138588,-0.009256147,-0.010148522,-0.013328578,0.01127293,0.034516137,0.034255512,0.034830857,0.033861607,0.032813862,0.024668681,0.034936517,0.021540025,0.041109408,0.037263511,0.037567417,0.034952228,0.029815307,0.027441958,0.030869838,0.03266623,0.035809997
0.0286183,0.03046,0.032224172,0.033653147,0.035303251,0.03326213,0.033754516,0.035754323,0.031665754,0.030020678,0.02490871,0.030113634,0.016784209,0.029390148,0.053855896,0.054589592,0.05357663,0.0527673,0.028496549,0.01818583,0.028340916,0.010986953,0.064922953,0.061727969,0.061505468,0.058792261,0.032076852,0.028935882,0.030840288,0.028107373,0.034014247
