real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.045095,0.043535,0.038236966,0.036761339,0.039827785,0.037381947,0.03737229,0.035474792,0.038893327,0.03602689,0.048415817,0.038174208,0.050530109,0.03938284,0.16667627,0.17225622,0.16569075,0.16375245,0.033580785,0.030842303,0.033195071,0.007527837,0.069675559,0.068634254,0.066154055,0.055354689,0.040979101,0.040563396,0.044270164,0.035823793,0.042420994
0.0336133,0.0399183,0.049720812,0.039489698,0.052021021,0.043745924,0.043641496,0.041980017,0.04555517,0.04340272,0.047884647,0.033107159,0.049593554,0.033692917,0.14317088,0.14078222,0.1425595,0.13835426,0.042964447,0.040840281,0.04369008,0.02467386,0.080482295,0.079271445,0.077748673,0.06324086,0.031058099,0.030555737,0.034280156,0.025910827,0.038565043
0.0494567,0.0340716,0.040564102,0.039795516,0.040293866,0.038412005,0.03882621,0.036707807,0.04012158,0.03506934,0.048411263,0.037781902,0.050957983,0.048308234,0.0691377,0.066718735,0.06760423,0.064006075,0.032102169,0.027435178,0.031900595,0.007561243,0.091160162,0.104311761,0.099000154,0.083499463,0.042240025,0.041698157,0.046052969,0.037109801,0.033631604
0.0618717,0.0299983,0.045517092,0.045346006,0.057199824,0.048072826,0.04749315,0.046193145,0.049639884,0.048054293,0.04475201,0.035361072,0.047265674,0.052785945,0.052384146,0.052593015,0.051592734,0.05153413,0.053000408,0.053912904,0.054590419,0.037092833,0.088182272,0.113951929,0.099093354,0.079282316,0.05788798,0.057930708,0.061225214,0.052563213,0.050956048
0.0368633,0.0766767,0.095081884,0.052697126,0.104225604,0.057908192,0.057233173,0.055998318,0.059975695,0.05971085,0.032115635,0.023715317,0.033912791,0.030662405,0.042863186,0.042525787,0.042747736,0.044798173,0.055824465,0.050944634,0.055783577,0.0340621,0.062061538,0.064470111,0.069031079,0.047166999,0.034879545,0.034471873,0.037645171,0.03007081,0.050156433
0.038515,0.034625,0.040958244,0.044916948,0.044228927,0.04478537,0.045054186,0.043019947,0.04645308,0.039611585,0.016160114,0.016009248,0.017985908,0.029491405,0.038465716,0.0392883,0.037892465,0.03804013,0.044396122,0.041823364,0.045860272,0.026331893,0.038558788,0.0267264,0.047333471,0.02194165,0.029925953,0.029480486,0.033171417,0.027202285,0.0366856
0.0390166,0.03559,0.046769394,0.042288477,0.047142062,0.043927822,0.043601383,0.04189424,0.04516386,0.040017437,0.011845878,0.017332143,0.01229063,0.03548332,0.040503144,0.040532157,0.039807007,0.040472873,0.044734629,0.041627565,0.044605506,0.021999994,0.02639684,0.021665171,0.031924001,0.01583101,0.035918915,0.035728734,0.040287744,0.032343526,0.039966017
0.0453033,0.0339634,0.05551411,0.041352916,0.039682669,0.04281943,0.042842947,0.04088776,0.044672623,0.039362438,0.006089712,0.010861734,0.005311849,0.024176888,0.044532202,0.043802384,0.04377735,0.044090692,0.047559408,0.045307208,0.048553773,0.028064966,0.014558763,0.014547207,0.021482997,0.011518389,0.041412011,0.041192976,0.045245135,0.036431112,0.03872127
0.0529634,0.0425684,0.066854652,0.047710603,0.051235342,0.046253484,0.046161998,0.044257347,0.04841431,0.044648767,0.008143215,0.002313319,0.005834247,0.02039924,0.04768066,0.046658855,0.047838606,0.04709469,0.05029565,0.048421994,0.052271482,0.028238917,0.005259974,0.012419312,0.015581404,0.010705126,0.047497269,0.047007851,0.050714429,0.042317134,0.043396134
0.0353983,0.1416363,0.056455564,0.047176204,0.056328126,0.05197567,0.05166978,0.04995808,0.05411193,0.051839367,0.01769898,0.008489449,0.014629068,0.023865795,0.042768024,0.042032704,0.043360516,0.044445813,0.063403559,0.063537964,0.066504802,0.044608637,0.013203228,0.02652097,0.024047469,0.017202534,0.033298058,0.033174723,0.036927785,0.028847222,0.05042462
0.04593,0.0441117,0.043088494,0.039553424,0.039777112,0.042368136,0.04270073,0.040295597,0.04417883,0.037672844,0.037827596,0.034258066,0.036345422,0.045858338,0.05009351,0.050182834,0.049701057,0.04856788,0.047026197,0.04162131,0.047309074,0.023990419,0.038801606,0.050177922,0.044119146,0.034923613,0.040139403,0.039774499,0.045519436,0.035081417,0.0369142
0.08957,0.0355516,0.05771327,0.046560667,0.054822553,0.04761827,0.047189824,0.045337517,0.049313087,0.04575104,0.064212314,0.063310865,0.064773689,0.073090404,0.071914606,0.07085925,0.07181674,0.07156563,0.065526659,0.06920293,0.067831199,0.046826603,0.064992529,0.072552653,0.062784941,0.057471703,0.081763388,0.081782262,0.084769123,0.076817611,0.051451407
