real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.0225217,0.0227,0.024182804,0.026670449,0.024113635,0.024220398,0.022898206,0.02416783,0.02969906,0.034665383,0.031815078,0.030600273,0.028070177,0.024366793,0.018612674,0.018698884,0.024656547,0.019956982,0.027948196,0.03895775,0.030935449,0.028395216,0.026744395,0.022703731,0.025853138,0.022780766,0.025152197,0.023975419,0.024170645,0.026405539,0.027802758
0.022525,0.02257,0.024304578,0.026111968,0.024117985,0.022464128,0.021649858,0.022852248,0.027705474,0.033657257,0.028947303,0.026704114,0.024850011,0.021259937,0.013716473,0.013515919,0.019038087,0.015425942,0.026406793,0.037729922,0.029535386,0.025959715,0.02885085,0.022742851,0.026826322,0.022620288,0.024179387,0.022953125,0.023384285,0.024986846,0.02440957
0.0225266,0.0225316,0.025258494,0.025878722,0.024055444,0.021948716,0.021226002,0.022467772,0.027797738,0.033671223,0.031047688,0.029881681,0.026620579,0.023409802,0.02090759,0.02180008,0.024854077,0.022314707,0.027478288,0.039267595,0.031125551,0.029386328,0.031486323,0.02477918,0.02917121,0.024285426,0.024480342,0.023327334,0.024031661,0.024799232,0.022881322
0.030095,0.0270083,0.030388512,0.026014434,0.025579702,0.021669658,0.02090208,0.02215291,0.027349623,0.033832178,0.033285027,0.031930005,0.028696799,0.025262933,0.026496084,0.02803609,0.030316846,0.028089894,0.028116881,0.040254716,0.031367234,0.028579738,0.035282275,0.027379677,0.032767854,0.02626937,0.032024751,0.030795817,0.031308,0.031549916,0.021766786
0.034535,0.02604,0.035149028,0.033059177,0.031712309,0.031861883,0.03185102,0.033204667,0.03889367,0.043888003,0.039009636,0.037270775,0.034219642,0.031006691,0.032652114,0.03384324,0.03619222,0.035373062,0.039289806,0.052240531,0.043066104,0.042742794,0.039368722,0.032837605,0.037617578,0.033514823,0.036962827,0.03582264,0.036041999,0.036679397,0.028984763
0.034515,0.0346934,0.034648788,0.035024093,0.032775615,0.036110144,0.03624009,0.036993157,0.041194413,0.045987677,0.041195873,0.03926444,0.035940193,0.03185528,0.034367163,0.034997545,0.037811264,0.03634184,0.041753862,0.054917606,0.044582195,0.042878778,0.038357469,0.033547207,0.037925875,0.034228675,0.035924159,0.035019605,0.035286544,0.036036439,0.029048387
0.0342716,0.0343684,0.033940338,0.034107034,0.032059002,0.036660478,0.036227167,0.03683447,0.041058633,0.044698354,0.04231496,0.040669149,0.036367549,0.031791655,0.033250578,0.033910573,0.03718822,0.034797918,0.043032123,0.056576625,0.045564842,0.045341026,0.036795694,0.033285292,0.037263132,0.033319755,0.035716154,0.035003791,0.035225456,0.036175883,0.030668888
0.034555,0.0334016,0.033613168,0.034492961,0.035657566,0.037572883,0.036791895,0.03744942,0.041535772,0.045178596,0.039403882,0.037511218,0.033825189,0.030022999,0.032342363,0.03330957,0.03663979,0.034319974,0.044746908,0.058678651,0.046478003,0.045790537,0.035738224,0.03204211,0.036288344,0.032302302,0.036127586,0.035416167,0.035229722,0.037210868,0.032354105
0.0287034,0.0299267,0.027591714,0.034827504,0.034762902,0.038432784,0.03766059,0.03829818,0.042306416,0.045483034,0.034027715,0.032197966,0.029460024,0.026582164,0.029498933,0.030403318,0.033800416,0.032047406,0.046531758,0.061138248,0.048201995,0.047769801,0.032820373,0.029701158,0.033545567,0.030888188,0.030137121,0.02919995,0.029398945,0.032004004,0.033809725
0.0225133,0.0225167,0.023484507,0.028873913,0.029783096,0.030684674,0.029386712,0.030050067,0.03361194,0.03752353,0.032191833,0.031030683,0.027636666,0.023708095,0.023769988,0.024962572,0.028274646,0.026111374,0.039578752,0.054718016,0.040960136,0.040731481,0.029103133,0.024907447,0.029398506,0.025212312,0.023623824,0.022714281,0.023158405,0.025541502,0.0339487
0.0225583,0.0225384,0.023139711,0.024780225,0.024594659,0.02375427,0.022041017,0.023026852,0.027642092,0.0323639,0.028442943,0.026891844,0.023947044,0.020471531,0.020730725,0.022422167,0.025421264,0.022757264,0.035827956,0.051429754,0.037458531,0.036269429,0.029008154,0.022969062,0.028097267,0.022563506,0.024160701,0.023189576,0.023450441,0.025916234,0.02801904
0.022525,0.0227,0.02414064,0.026629487,0.024428518,0.02400204,0.02275273,0.02402551,0.029351657,0.034566797,0.028603246,0.026981373,0.02482986,0.021865477,0.021673089,0.023581414,0.02591789,0.024757436,0.03765892,0.054550656,0.039885792,0.039097129,0.031713446,0.024046423,0.029451354,0.024221083,0.024993363,0.023773029,0.023998731,0.026142646,0.028040465
0.0224934,0.02257,0.024192414,0.026017865,0.023852717,0.02239552,0.021599328,0.022801748,0.027747,0.033621278,0.028974912,0.027406836,0.025329105,0.021947201,0.021982307,0.023682876,0.025765987,0.024546338,0.036826948,0.054363301,0.039476493,0.038940591,0.0327699,0.023878337,0.029837013,0.024127667,0.024017451,0.022841147,0.023315745,0.024912628,0.024233487
0.0224967,0.0270083,0.0260187,0.025897292,0.024315049,0.021866905,0.021139296,0.022382135,0.027690237,0.033668596,0.030326225,0.028716501,0.025924873,0.022481935,0.02292437,0.02460062,0.026629822,0.025206262,0.037208252,0.05525159,0.040088893,0.040367471,0.03481378,0.025840784,0.031716261,0.025539695,0.024716802,0.023601521,0.024214231,0.024846797,0.022748891
0.0302233,0.0270083,0.030383212,0.025950243,0.025480206,0.021628166,0.020849233,0.022100588,0.027314497,0.03379332,0.033873639,0.032556731,0.028961064,0.025419493,0.026495392,0.028040668,0.030360682,0.028081143,0.03808384,0.056663184,0.040762043,0.041090961,0.038395656,0.028520536,0.035193751,0.027598226,0.031981807,0.030680983,0.031240654,0.031613936,0.021681178
0.034585,0.02604,0.034519464,0.03311836,0.031675733,0.032038953,0.03204168,0.033394217,0.039095227,0.044082288,0.039185627,0.037213472,0.034493245,0.031275778,0.032798268,0.033972733,0.036360238,0.0355295,0.048630287,0.068263402,0.05170319,0.053214729,0.042634733,0.034379282,0.040174351,0.035119211,0.036995548,0.035897059,0.036061664,0.036735977,0.028810043
0.034635,0.0346934,0.033501656,0.03502213,0.032736306,0.036147714,0.036279455,0.037014626,0.04121525,0.04598418,0.041214441,0.039288819,0.035907935,0.031707236,0.03440632,0.03499274,0.03787931,0.03639222,0.05101115,0.070955158,0.053272862,0.054861105,0.041477493,0.035094985,0.040425626,0.03577291,0.036037178,0.035130974,0.035415459,0.036156528,0.02883995
0.03438,0.0343684,0.034077072,0.034226168,0.03222173,0.03683351,0.036406595,0.037013173,0.041250966,0.0448535,0.041286466,0.039580185,0.03535982,0.031090307,0.033328347,0.034047287,0.037295703,0.034905154,0.051736331,0.072030093,0.053625357,0.055903233,0.040033553,0.034834627,0.039809758,0.034719222,0.035904538,0.035215415,0.035387959,0.036324621,0.030156154
0.0345566,0.0334016,0.0336346,0.034584741,0.035808847,0.037704423,0.03692647,0.03757857,0.041633915,0.045275915,0.039503151,0.037689757,0.034005955,0.030165887,0.032425217,0.033385914,0.036695164,0.034401853,0.053252019,0.074056152,0.054409846,0.05631895,0.038397575,0.033229544,0.038279612,0.033303295,0.036036759,0.03529367,0.035155479,0.037191305,0.031859543
