real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.0969884,0.0953734,0.109825956,0.127546841,0.127225522,0.16350304,0.15527129,0.1370803,0.14710662,0.13540737,0.06784972,0.059171167,0.08091192,0.040720742,0.31808406,0.31759113,0.30539113,0.2896803,0.088654183,0.084750447,0.089641035,0.085049472,0.014363157,0.036523111,0.02527074,0.012785146,0.088789718,0.080000191,0.098904151,0.101643286,0.12731813
0.09841,0.0942483,0.096260056,0.106880806,0.090267213,0.13708529,0.12844145,0.116397426,0.1277516,0.116845265,0.076288874,0.067665848,0.087540388,0.046958615,0.24775237,0.24449722,0.23804246,0.2270358,0.079578217,0.074869687,0.077812688,0.068390253,-0.002656437,0.025910658,0.009106509,-0.005109671,0.086079077,0.079459197,0.098210086,0.098861305,0.111126155
0.1004382,0.1004484,0.098803604,0.106365648,0.095525709,0.11912604,0.110503346,0.10454866,0.11809544,0.11409749,0.101959249,0.093101751,0.116277638,0.069423165,0.14773022,0.1438528,0.14579433,0.13873152,0.084430531,0.078800892,0.087101577,0.075377137,0.024771383,0.064522033,0.038052026,0.025123486,0.091890032,0.088112259,0.102704059,0.100757253,0.103066795
0.11207,0.0982867,0.103378764,0.108123936,0.117369413,0.110094346,0.10575842,0.10450161,0.11440849,0.11424814,0.145317283,0.134374884,0.158748917,0.114724947,0.13902171,0.1370832,0.13820611,0.13345037,0.084136775,0.076607074,0.085189804,0.071123327,0.079077724,0.120777805,0.090801764,0.066813804,0.109019796,0.096292782,0.12398948,0.116009857,0.09948959
0.284865,0.1396066,0.134341922,0.114938534,0.12308655,0.11193271,0.11213549,0.11270997,0.11636948,0.120508425,0.190830611,0.176483582,0.207209832,0.171355491,0.20365056,0.19937332,0.20479533,0.19687453,0.093626515,0.085908824,0.098283784,0.086503135,0.118561409,0.153378441,0.128276204,0.088588402,0.272113799,0.259488511,0.278469105,0.268815355,0.10407156
0.1072301,0.0955317,0.227924072,0.205245152,0.187504929,0.20536187,0.19525518,0.18061802,0.19875367,0.22682722,0.219767424,0.185671287,0.239763629,0.179517184,0.13904591,0.14273371,0.14167397,0.14146231,0.160347468,0.150421253,0.166223898,0.120006499,0.096923143,0.141460978,0.110078795,0.09944052,0.120272281,0.113172318,0.128300553,0.126614152,0.25841394
0.1105067,0.1032117,0.140141926,0.121090232,0.128221587,0.1843504,0.18059702,0.17346838,0.15036187,0.14515305,0.109837743,0.128288014,0.107007106,0.091799883,0.13793388,0.13220707,0.12155961,0.13872598,0.096796115,0.099107554,0.090449182,0.086921248,0.118474197,0.141494735,0.134129536,0.048503902,0.074586484,0.061331746,0.08994865,0.088836081,0.15530115
0.1860449,0.1200467,0.156623524,0.121429183,0.248348381,0.1631557,0.15886731,0.14938718,0.13700251,0.12747772,0.153351667,0.143127118,0.164757162,0.129541597,0.16429053,0.15920085,0.16030662,0.15584327,0.126009807,0.124456319,0.143366974,0.088703262,0.18429606,0.210675745,0.193802542,0.160478737,0.187299904,0.179673315,0.193633037,0.198173453,0.19424203
0.1269217,0.1833517,0.2166411,0.149123542,0.151325778,0.18493442,0.17618227,0.1537642,0.17008752,0.16965897,0.154208503,0.141053111,0.171092069,0.136160341,0.15202674,0.15434717,0.14565983,0.14670789,0.134408771,0.123436107,0.139289897,0.133534799,0.173732757,0.191861986,0.177999637,0.144953447,0.119489362,0.112157272,0.12130454,0.138635634,0.17600569
0.147185,0.1761551,0.12275824,0.127827084,0.124998514,0.17020395,0.1656806,0.14661373,0.15468815,0.14161916,0.170474379,0.168188363,0.179432339,0.148673821,0.17631797,0.17063707,0.17724283,0.17129588,0.114400591,0.103101904,0.116968263,0.093620489,0.179544342,0.189132129,0.196949298,0.134134952,0.128713923,0.120082236,0.150884363,0.140451874,0.118540846
0.31517,0.2140218,0.234352318,0.143169158,0.181067917,0.16923298,0.1624785,0.14383034,0.15723523,0.14846009,0.233551372,0.217710833,0.253700818,0.21221297,0.2603826,0.24631853,0.26619533,0.2549768,0.132975955,0.122226927,0.139591064,0.12311193,0.246210162,0.254585513,0.270769081,0.220608381,0.309546842,0.293479843,0.31285975,0.312302142,0.17980444
