real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.1424516,0.1429499,0.14720339,0.159375926,0.139746862,0.16609664,0.1555428,0.15264668,0.16194601,0.15235642,0.16893494,0.157253085,0.182506081,0.164618572,0.25159463,0.25816357,0.24785474,0.2631595,0.160289558,0.177107339,0.164602032,0.170628349,0.220443585,0.224665997,0.228383598,0.175730999,0.146215221,0.132720871,0.143363855,0.150790146,0.15067066
0.14344,0.1556101,0.158130432,0.159005678,0.134630185,0.14869991,0.14053443,0.13249369,0.14722167,0.1366406,0.167930569,0.157265006,0.180331388,0.165708297,0.1732135,0.17293887,0.18236032,0.18159083,0.142339706,0.155563049,0.144573324,0.157222872,0.181802104,0.185477542,0.202800837,0.150547795,0.143474167,0.129084371,0.141887698,0.147994165,0.14101224
0.156315,0.1555466,0.162118182,0.160761067,0.13934993,0.15449697,0.14056042,0.13645019,0.1478438,0.14068702,0.16882076,0.157511601,0.181500319,0.168650599,0.14567561,0.14827912,0.15677069,0.15399675,0.151659012,0.16864259,0.153138791,0.161870879,0.178120418,0.175351403,0.184815875,0.148573256,0.158380638,0.144200558,0.155589119,0.162439044,0.14431971
0.14319,0.1429499,0.152967566,0.15952004,0.138980027,0.16690335,0.1550971,0.15261264,0.16148214,0.15309775,0.174123549,0.161890433,0.187648094,0.169211112,0.13743389,0.14066367,0.14658435,0.14506844,0.15374524,0.171143996,0.158325124,0.166789828,0.185644262,0.1728838,0.17474069,0.151610455,0.148210455,0.134206663,0.145247354,0.152691558,0.15313944
0.1434833,0.1556101,0.1696178,0.158931826,0.133834623,0.14922683,0.1408631,0.1328027,0.14744726,0.1371794,0.171958057,0.160584267,0.184430972,0.16763276,0.13095152,0.13110502,0.14270368,0.13720888,0.137586207,0.151654516,0.140517519,0.154653154,0.180134794,0.170179607,0.171863097,0.144941366,0.142879192,0.12889226,0.141304795,0.147512095,0.14173889
0.1547649,0.1555466,0.17186588,0.160832116,0.139534392,0.15456454,0.14030103,0.13614145,0.14757517,0.14061554,0.162041912,0.151150931,0.174343228,0.1613985,0.13552901,0.13798785,0.1470447,0.14339593,0.143178544,0.16038918,0.145089251,0.156723295,0.179428288,0.177336462,0.170849105,0.151723981,0.15691556,0.142529289,0.154163804,0.161047508,0.14396854
0.1397449,0.1429499,0.149656018,0.159063194,0.137841488,0.16503204,0.15323773,0.15035498,0.15971947,0.15147184,0.170814908,0.158681676,0.184365111,0.166943251,0.13482976,0.1381651,0.14401455,0.14292815,0.147502198,0.165233431,0.152049398,0.163302181,0.17881475,0.181549355,0.160784057,0.152332653,0.144686145,0.130355712,0.1418114,0.149429313,0.15058419
0.1423933,0.1556101,0.159934556,0.157803275,0.13017634,0.1453213,0.13705066,0.12836473,0.14379056,0.13410905,0.176968344,0.165262126,0.190141407,0.172375585,0.12860458,0.12859231,0.14073509,0.13494664,0.126972308,0.141245674,0.130114745,0.147822888,0.173539044,0.172635752,0.157977874,0.148360322,0.14161016,0.127307741,0.140118091,0.146360697,0.13823932
0.1533866,0.1555466,0.168553054,0.160297594,0.136873927,0.15366799,0.13874942,0.13474946,0.14610736,0.14001115,0.160482638,0.14922637,0.172835017,0.160290924,0.13626593,0.13812973,0.14802517,0.14318603,0.139549283,0.157606897,0.141493695,0.154868228,0.173165873,0.165306429,0.15984444,0.156228857,0.156588925,0.142018061,0.15372453,0.159207318,0.14328462
0.14052,0.202125,0.162689964,0.158284063,0.135024033,0.16294414,0.1512746,0.14786363,0.15759337,0.1499719,0.164385124,0.152325256,0.177969426,0.161377073,0.14399628,0.14431436,0.15425278,0.14877969,0.137482825,0.155060746,0.142560443,0.157588627,0.18952466,0.183153559,0.168062858,0.167677669,0.148097036,0.132940333,0.145683982,0.148661188,0.1483132
0.2063267,0.447492,0.1701735,0.157782758,0.130236263,0.146518,0.13722347,0.12894408,0.14381078,0.1350226,0.189456793,0.177516592,0.203498678,0.1859144,0.15876874,0.15817492,0.17357974,0.16262008,0.126514033,0.141592873,0.129825203,0.148040057,0.214392461,0.206779281,0.192207339,0.174802042,0.20353464,0.191613001,0.199505562,0.202705223,0.1389978
0.1673917,0.2630299,0.357657188,0.182099502,0.190145219,0.2324905,0.20723163,0.2222628,0.21177433,0.214508,0.231697903,0.216316044,0.243914332,0.218082047,0.17491482,0.18374215,0.17902552,0.18459257,0.18419,0.2055087,0.185876753,0.212043926,0.214062826,0.204604803,0.19109693,0.207516254,0.180272897,0.169944596,0.174427906,0.182745937,0.1850386
0.152685,0.202125,0.205276998,0.168422817,0.156270721,0.16491161,0.16847838,0.15654294,0.17260596,0.15093167,0.155462165,0.147962103,0.162738276,0.152754537,0.14134108,0.14153357,0.14976089,0.14905092,0.123689281,0.138181843,0.134616383,0.163680652,0.189503715,0.183052753,0.1680999,0.156408347,0.147123229,0.134706092,0.143939103,0.15202754,0.15265566
0.1510967,0.1426234,0.193386508,0.171830249,0.143094686,0.1720237,0.155323,0.15453923,0.16330647,0.14956647,0.166230663,0.161081929,0.175453882,0.172694504,0.13923289,0.14406605,0.15055725,0.14837371,0.141963907,0.159938753,0.143708796,0.166430806,0.191359117,0.1807295,0.174176579,0.16360689,0.152187071,0.141477306,0.148254386,0.158355446,0.15559512
0.1527033,0.3945107,0.269952364,0.163803583,0.15364867,0.1588905,0.15667114,0.15142488,0.16474865,0.14739807,0.153781521,0.146280429,0.164183202,0.161920179,0.13972978,0.14122215,0.14932778,0.14702004,0.125010989,0.143351331,0.127410679,0.15567149,0.193105726,0.187511567,0.171717397,0.155017402,0.155271607,0.140207583,0.147698137,0.159381801,0.14904542
0.1428666,0.1446267,0.161348596,0.16719813,0.136579285,0.16477801,0.15794289,0.15421778,0.1651551,0.14892843,0.16835749,0.157607734,0.178332544,0.160982719,0.13762517,0.13901189,0.14817749,0.14241248,0.132016571,0.149022477,0.13827542,0.161163353,0.190584953,0.186332134,0.165861873,0.153495153,0.147090874,0.133432465,0.14395215,0.152393203,0.15596987
0.1500149,0.1446267,0.18105276,0.169356252,0.151680394,0.15002018,0.14596164,0.13890368,0.15298155,0.13819672,0.182819427,0.171579443,0.192018864,0.17997505,0.13660741,0.13643342,0.14902772,0.14137277,0.118607531,0.13653888,0.120978746,0.148504263,0.186098573,0.175316131,0.173450368,0.160602215,0.151942752,0.137139326,0.14909319,0.155965553,0.14539534
0.1541266,0.1446267,0.152502338,0.166047816,0.132698665,0.16240601,0.15305325,0.15071408,0.1590786,0.14754157,0.162602899,0.152589312,0.173367182,0.159183108,0.14074223,0.14368136,0.15104303,0.1464997,0.129131217,0.146865782,0.137929783,0.160582599,0.185349255,0.179926144,0.169205286,0.159807901,0.160000397,0.146845079,0.158281719,0.162305089,0.15085533
0.1451918,0.141405,0.14476593,0.159575236,0.142542669,0.1631002,0.15665625,0.15198639,0.16334887,0.14946741,0.169327949,0.161299243,0.184211987,0.166265319,0.1393265,0.14045869,0.14999217,0.14508213,0.127031819,0.144487999,0.127084801,0.160582874,0.198156741,0.188401095,0.175185056,0.154941258,0.149278093,0.136833157,0.14655423,0.152043305,0.15149777
0.1527766,0.1556101,0.157303088,0.160271928,0.140743068,0.15347785,0.14430833,0.13793634,0.15105346,0.1400373,0.179686573,0.169438325,0.195080946,0.179036576,0.1381764,0.13638343,0.14900275,0.14261203,0.124011431,0.139946869,0.126047203,0.155099715,0.196702943,0.192003241,0.178438129,0.15974376,0.152379026,0.137766408,0.150287353,0.154390781,0.14618246
0.1525967,0.1558183,0.156139158,0.161832386,0.146993635,0.16481434,0.15186527,0.1495704,0.15889247,0.14989324,0.163705716,0.152080006,0.176678393,0.162813639,0.14130759,0.14304437,0.15125205,0.14766064,0.135907156,0.152982819,0.137899199,0.167555087,0.192861887,0.18708591,0.177603209,0.16128063,0.157995348,0.143049054,0.154877828,0.162166963,0.15420765
