real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.0450716,0.0468516,0.057085641,0.063898996,0.065751196,0.09234069,0.093364015,0.1042953,0.06225359,0.09331691,0.091441904,0.092042588,0.065936828,0.111197808,0.04117291,0.051292766,0.03603932,0.052902658,0.082172846,0.132567877,0.060803628,0.129361064,0.060280807,0.062766298,0.061729409,0.043468753,0.046386886,0.04920723,0.04999705,0.049964405,0.060696416
0.0450184,0.0450516,0.04834328,0.049749232,0.061064539,0.07485037,0.07648454,0.081950665,0.04430442,0.070562445,0.071676135,0.074989267,0.046128738,0.086383523,0.03393401,0.03363296,0.019540232,0.033699017,0.072079963,0.120622388,0.049836994,0.121738626,0.05559313,0.059341749,0.057584809,0.041116999,0.042162323,0.045237597,0.044519636,0.047462845,0.047016613
0.05272,0.0633784,0.062557514,0.050746309,0.060448084,0.07159267,0.07242337,0.078589976,0.0391238,0.0753358,0.085347572,0.087608634,0.059933857,0.108596195,0.054387543,0.056717966,0.03978618,0.055024322,0.075715393,0.126467825,0.056130606,0.126480055,0.055302637,0.05986326,0.056771925,0.040389391,0.054864823,0.057824646,0.054494234,0.05996612,0.045680434
0.06922,0.0627849,0.068317743,0.057367661,0.059745702,0.07828483,0.078487016,0.087174445,0.044315774,0.0827377,0.105276107,0.105557005,0.081030307,0.116521052,0.066778444,0.07049226,0.054941583,0.069668226,0.082904743,0.134443246,0.064521083,0.134110026,0.059759214,0.064094602,0.060229189,0.045134479,0.072982963,0.075234478,0.072248198,0.078020929,0.05036085
0.0689366,0.0677516,0.081650077,0.070105778,0.069770428,0.09479994,0.094666995,0.10862343,0.061744224,0.10347032,0.106329364,0.104410264,0.080996571,0.118272206,0.06874752,0.07527813,0.055921774,0.075555876,0.096426161,0.150921216,0.077607221,0.149170469,0.062345608,0.066576876,0.064941275,0.053499361,0.073708198,0.075815046,0.074516002,0.077063946,0.06713864
0.0514884,0.0524984,0.065765026,0.069105458,0.075095891,0.09738821,0.0980425,0.110702485,0.066643484,0.098777466,0.094847598,0.09451074,0.069647143,0.10789634,0.060853068,0.06679415,0.04652263,0.06545667,0.0966796,0.149837626,0.074793463,0.152227776,0.050389731,0.055531398,0.054863547,0.046045443,0.053581307,0.056180084,0.057192773,0.057383866,0.06464009
0.0451566,0.0450516,0.051103405,0.054245044,0.059664534,0.08170971,0.08327199,0.09058401,0.05161615,0.07804236,0.086074163,0.08765348,0.060806846,0.103020939,0.05375078,0.056947354,0.03861041,0.053868372,0.086307074,0.138423503,0.062295812,0.145632399,0.047391582,0.052398569,0.051677207,0.041045952,0.042607512,0.04523486,0.045790613,0.046259412,0.054355673
0.045235,0.0450516,0.054090168,0.050462507,0.063362833,0.07293196,0.07411266,0.08005329,0.041484717,0.0740709,0.084932921,0.086681866,0.059510943,0.103826442,0.054497007,0.058282536,0.040015835,0.05527066,0.084060202,0.137217557,0.061269959,0.143525728,0.051359208,0.055923172,0.053724629,0.040758686,0.04615921,0.049822326,0.046897885,0.052363087,0.04678443
0.0631867,0.1478986,0.062897235,0.051351097,0.059429439,0.07154979,0.07218072,0.07836271,0.038066935,0.07376652,0.09341902,0.09442741,0.067949423,0.111866385,0.062130567,0.064755134,0.04998074,0.06320184,0.084487108,0.137834661,0.063550841,0.144491761,0.057755947,0.061820674,0.058019778,0.042299097,0.064773552,0.066728382,0.064013173,0.069134691,0.045635954
0.06909,0.0687866,0.073854574,0.065438867,0.062026304,0.08799762,0.08777675,0.10013018,0.05405764,0.09741417,0.100880449,0.10060425,0.076053474,0.115600054,0.069273464,0.075508416,0.056763675,0.07538598,0.097289465,0.154899601,0.077459797,0.157885099,0.065362461,0.068844432,0.065938663,0.05041375,0.075367738,0.077854873,0.075034651,0.080046391,0.06783917
0.0649483,0.0632584,0.060329211,0.069690542,0.074508405,0.0964167,0.09671353,0.10986395,0.06431015,0.099682756,0.100432148,0.100160297,0.075746512,0.113242567,0.066105545,0.07131446,0.053032573,0.07118928,0.099558543,0.155908975,0.077653034,0.161224545,0.056169821,0.059830551,0.058436767,0.04651263,0.067127405,0.06922861,0.069475536,0.070368014,0.06475844
0.0454983,0.0454251,0.049757863,0.065299785,0.066780937,0.09392437,0.09487317,0.10636722,0.063873164,0.09526715,0.091928094,0.092716216,0.06707235,0.102833429,0.057867218,0.063850336,0.042449098,0.06166752,0.09544235,0.152214625,0.071298327,0.159889201,0.047636777,0.052342145,0.051577477,0.041933828,0.046702877,0.049502541,0.050494804,0.050309846,0.06234876
0.0453899,0.0450516,0.048004623,0.050012794,0.06035664,0.0755442,0.077226974,0.08282757,0.045247857,0.07075863,0.08799142,0.089769479,0.062636287,0.103478131,0.05286001,0.05492617,0.038331505,0.0514759,0.080026178,0.133991791,0.054718002,0.145260723,0.043634514,0.048429932,0.047340008,0.035592526,0.042361221,0.045535696,0.044591263,0.047492447,0.04697431
0.04986,0.0633784,0.064761886,0.05116165,0.060827972,0.07204383,0.07291195,0.0792277,0.039907675,0.07588931,0.091839631,0.092701342,0.066617731,0.110291488,0.056823615,0.06101251,0.04331858,0.058995362,0.078941371,0.135240549,0.056493386,0.144103011,0.049055028,0.053819525,0.050867591,0.037615003,0.052222968,0.055081838,0.052016875,0.057455011,0.046018638
0.0696151,0.0694067,0.065603177,0.055105186,0.059113515,0.07570357,0.07604905,0.083686054,0.04171889,0.0788516,0.096069046,0.096087679,0.070664301,0.115377712,0.06619912,0.06937577,0.054430444,0.068128526,0.078117276,0.133789071,0.056970453,0.142903617,0.058432415,0.062515215,0.059440549,0.045004022,0.072753155,0.074845834,0.071910878,0.07747232,0.048389472
0.0692167,0.0654667,0.067877606,0.070497605,0.069525834,0.094693884,0.094432615,0.10869626,0.061389524,0.105034366,0.099015454,0.098428544,0.074165294,0.115503845,0.06983069,0.07681146,0.056866694,0.077086724,0.089647019,0.149707056,0.069179621,0.155657197,0.061580045,0.065370587,0.063547662,0.051233301,0.074745524,0.076957122,0.07536134,0.078522405,0.0675438
0.0559533,0.0524984,0.053525669,0.069437732,0.075992991,0.09765614,0.09827244,0.1109794,0.06672516,0.09853478,0.097016993,0.097401713,0.0723424,0.108758488,0.06306259,0.06822187,0.049084287,0.067191616,0.083455966,0.139880899,0.059745056,0.150443467,0.053567855,0.057858825,0.057355575,0.047694766,0.0576404,0.060201233,0.061120623,0.061256197,0.064875394
