real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.0813283,0.6451897,0.14105838,0.097710953,0.157169491,0.10596693,0.10575721,0.10353876,0.09953218,0.09916388,0.067415346,0.076295198,0.066956438,0.076149209,0.2555719,0.2648666,0.25914234,0.26153845,0.171366005,0.167956129,0.183618369,0.088023381,0.109255416,0.129754228,0.128626753,0.133313165,0.085195025,0.085772038,0.085509346,0.064805772,0.10128849
0.1384467,0.1012,0.138350226,0.089821127,0.097754557,0.09672286,0.095951565,0.09274177,0.0894843,0.08440631,0.200762533,0.213222762,0.204828355,0.194106733,0.316022,0.31690824,0.31470004,0.31496644,0.153694214,0.14716715,0.163849782,0.079379717,0.152189394,0.175925884,0.168949719,0.172105379,0.1377231,0.132363672,0.137831136,0.111706511,0.08468475
0.2935816,0.1157267,0.208678684,0.121017633,0.214158497,0.13623583,0.13626948,0.13355978,0.13131475,0.13486023,0.219810197,0.224988091,0.208660944,0.222771762,0.27159142,0.27046168,0.27072892,0.2765704,0.194028464,0.1966295,0.200542206,0.133316448,0.207895819,0.232711919,0.238979996,0.23950492,0.28610268,0.285530292,0.287972445,0.262451917,0.13973495
0.15397,0.16408,0.252699348,0.214166519,0.257800097,0.2642035,0.26691216,0.2611192,0.26380518,0.25525144,0.242158453,0.247019667,0.238877456,0.245901354,0.20348245,0.21061838,0.20592265,0.21378295,0.315348729,0.308693159,0.308464028,0.283547157,0.18289787,0.195216437,0.213565329,0.207996405,0.170943424,0.168966995,0.177430572,0.162024974,0.24374501
0.1713682,0.1072817,0.153830448,0.163848821,0.194994901,0.19103788,0.18740179,0.17511566,0.18142411,0.14813004,0.26308232,0.269921489,0.250663449,0.229091359,0.23299216,0.22639444,0.23621313,0.23224258,0.213614449,0.200397757,0.199447062,0.130061919,0.182659473,0.169785493,0.204974203,0.182685117,0.143343778,0.136768296,0.165204686,0.148733346,0.13767155
0.517254,0.758854,0.190093192,0.16320553,0.094043005,0.18617557,0.18509908,0.18195622,0.1847697,0.17336209,0.473014629,0.506593639,0.454234394,0.484282015,0.46337712,0.45850673,0.47181818,0.47143355,0.224440101,0.246263316,0.221271682,0.159698093,0.371951498,0.390870676,0.418553788,0.363450854,0.485133446,0.480670779,0.515061943,0.484999236,0.16237067
0.885043,0.2185368,0.365510674,0.42475628,0.413769488,0.42159107,0.43122068,0.41544837,0.43926725,0.39297643,0.782322317,0.791897288,0.774947373,0.774988556,0.7352155,0.71976256,0.7304046,0.7140265,0.486064894,0.473997815,0.489500555,0.395572225,0.583696066,0.608701348,0.636549685,0.599193807,0.886927647,0.871326423,0.889336078,0.87837482,0.35543787
0.833334,0.684408,0.625445396,0.681975639,0.17227549,0.63804185,0.637458,0.5866853,0.6695472,0.62814295,0.771625279,0.7338285,0.778463327,0.757288247,0.7557794,0.7316344,0.7351518,0.7264138,0.668025278,0.645556535,0.678231939,0.667945953,0.589547729,0.599849906,0.65437053,0.600832495,0.747175135,0.711935014,0.800765898,0.742131783,0.61500233
0.540467,0.187305,0.544348796,0.453713986,1.098884588,0.48229074,0.48299208,0.46314564,0.5309131,0.57266986,0.573738728,0.565144186,0.574824322,0.579182383,0.5077297,0.45496953,0.5060404,0.49027362,0.463454432,0.457088827,0.47253761,0.485668203,0.408406493,0.417298533,0.462412339,0.42037362,0.489182507,0.479882329,0.534043288,0.477181506,0.67571187
0.2351417,0.479439,0.371055498,0.189906054,0.283037246,0.28129363,0.27516165,0.28465387,0.32478446,0.2874518,0.367806379,0.370300577,0.369616863,0.302583421,0.21926743,0.19933791,0.291512,0.24055722,0.229420499,0.237917664,0.270567912,0.229389753,0.206256763,0.251522578,0.257062793,0.267714962,0.206930371,0.188603428,0.256135731,0.21910759,0.41851655
