real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.0114917,0.0115167,0.011612734,0.013156013,0.010665885,0.012055554,0.012002596,0.012570743,0.012473364,0.010529851,0.009535687,0.011489613,0.006639312,0.011861512,0.0520026,0.05285287,0.05248269,0.05127241,0.004134703,0.003326583,0.003703824,-0.00428215,0.00426847,0.007030112,0.002938152,0.007129189,0.012343519,0.013767389,0.01109051,0.015876284,0.013897503
0.0114583,0.01153,0.011626776,0.014762678,0.012485915,0.01284269,0.012581022,0.013516744,0.012844834,0.012508561,0.011328222,0.01395028,0.009686508,0.013551179,0.048890207,0.050098605,0.048513226,0.04766,0.006744046,0.00250883,0.006604262,-0.004693957,0.002497371,0.00761524,0.001713768,0.008486024,0.013183451,0.014480057,0.012264873,0.016509031,0.013037672
0.01398,0.0116617,0.012462962,0.015105229,0.01246872,0.012764023,0.012329224,0.012793819,0.012356275,0.011601877,0.014737925,0.016437917,0.012923784,0.017099492,0.028574938,0.02923744,0.026465764,0.026669085,0.007377906,0.004269341,0.005958918,-0.005092397,0.004857394,0.010501666,0.004750868,0.010851093,0.015855848,0.016790768,0.015075643,0.018258327,0.012521721
0.01934,0.0196167,0.019934864,0.01684845,0.016703407,0.014177606,0.013969096,0.015428419,0.014553121,0.014301528,0.016622758,0.017427329,0.014876658,0.018458751,0.020134768,0.021594949,0.017402727,0.018660981,0.009817794,0.006890717,0.009892114,-0.001782986,0.009600065,0.013984492,0.00931042,0.01481424,0.021092318,0.021984678,0.019958165,0.0229986,0.012820073
0.0179383,0.014355,0.014777638,0.017508034,0.018148816,0.017686099,0.017677734,0.019857489,0.019278836,0.018884765,0.017414102,0.018555101,0.015785149,0.019072817,0.019489286,0.021830505,0.01733771,0.018935986,0.015425558,0.010492246,0.014650777,0.001390741,0.01012348,0.015004082,0.00986497,0.016126605,0.020051867,0.02124476,0.01895348,0.022084619,0.013690434
0.0137483,0.01713,0.016013566,0.016630258,0.016235424,0.01659523,0.016663752,0.01803006,0.017941967,0.015640926,0.016155028,0.017258989,0.013740303,0.017762362,0.016711675,0.018943958,0.014530658,0.016452933,0.011316584,0.009470126,0.010131131,0.002238884,0.007758789,0.011654368,0.00737578,0.012558315,0.015221871,0.016625096,0.014053916,0.018183217,0.014471021
0.013725,0.0127417,0.012892,0.015527733,0.013131364,0.01447212,0.014386927,0.01518404,0.014946713,0.012991005,0.013132821,0.014756705,0.010719961,0.015140803,0.016111499,0.017822852,0.013800249,0.01573656,0.008539542,0.006180917,0.008380695,-0.001482368,0.007069453,0.009950056,0.006265788,0.01120454,0.014546928,0.015841557,0.013514082,0.017820863,0.014199795
0.0136417,0.0118933,0.01336148,0.016193163,0.014321087,0.015301907,0.014898117,0.015488925,0.01518499,0.014014364,0.010966523,0.012913492,0.00911104,0.01303306,0.018210454,0.019751783,0.015839428,0.016672231,0.010455781,0.006089091,0.009827702,-0.001626174,0.009468557,0.013140396,0.008750994,0.014736787,0.015512445,0.016434548,0.014854454,0.018346885,0.01376481
0.0232417,0.014,0.015645734,0.017048324,0.015916603,0.015096272,0.014615624,0.015000609,0.014893421,0.013411789,0.020332339,0.023893972,0.019423613,0.022971611,0.02358853,0.02324671,0.020825233,0.020752763,0.010694425,0.008220584,0.009962285,-0.001173652,0.015772148,0.017508963,0.014806382,0.018352792,0.024637814,0.02519784,0.023749713,0.026217367,0.014047453
0.0257417,0.0253133,0.0256851,0.022542442,0.025567014,0.021652792,0.021512525,0.02405729,0.023532214,0.024295047,0.021279042,0.021024792,0.019271212,0.022482361,0.0261198,0.028738014,0.023940448,0.025171863,0.021700194,0.017292587,0.022156232,0.008104906,0.017577116,0.021395356,0.016754409,0.023525316,0.027986543,0.028912293,0.0269587,0.029262884,0.015372539
0.0193533,0.017985,0.024859766,0.021148976,0.02400258,0.02310106,0.023126405,0.02454949,0.025268694,0.022560414,0.020447303,0.020333717,0.018333071,0.021098479,0.022151306,0.023638187,0.02023723,0.021359684,0.020399701,0.015995361,0.018544284,0.006653529,0.013295372,0.017565674,0.013259776,0.018950124,0.020972532,0.022253732,0.019976436,0.023237642,0.017046623
0.016845,0.0166983,0.017592766,0.018372239,0.018711733,0.01913656,0.01918231,0.020023737,0.02050594,0.016922161,0.016595598,0.017562375,0.013498207,0.018287657,0.01928246,0.021369165,0.017197112,0.01933612,0.013097284,0.013297917,0.013408342,0.006222989,0.010197748,0.012472382,0.009874693,0.013403145,0.01741063,0.018793765,0.01619614,0.020760673,0.017746953
0.0167683,0.01652,0.016829164,0.018531997,0.016818029,0.018902127,0.018387454,0.018680412,0.019191293,0.016670614,0.014534541,0.016317344,0.012418093,0.017023213,0.019609045,0.02095634,0.017506381,0.018256791,0.014139407,0.008525407,0.013786714,0.002921156,0.010372187,0.01395678,0.0099781,0.0151125,0.017678757,0.018905273,0.017100283,0.021038327,0.017434131
0.0167317,0.01822,0.017764932,0.020335739,0.020072613,0.019249573,0.018423894,0.01829425,0.018973196,0.016469264,0.01440602,0.016163259,0.012714604,0.016575609,0.02301824,0.023938715,0.020475738,0.020772472,0.015063578,0.012618523,0.014185139,0.004573754,0.01555168,0.019462301,0.015133089,0.020031606,0.018651343,0.019288028,0.018227082,0.021075686,0.017285017
0.032725,0.0181783,0.018543434,0.019857837,0.021139973,0.018658772,0.018026687,0.018064806,0.018795682,0.016277406,0.021831441,0.024000903,0.020523626,0.02404831,0.030867621,0.028995648,0.028119514,0.026367977,0.014943882,0.010866665,0.015026475,0.002463312,0.025101375,0.025864214,0.023477738,0.025027275,0.0335508,0.033868232,0.03261482,0.034499767,0.017693216
0.0331767,0.0251433,0.042800514,0.027654816,0.043495158,0.029485296,0.029396644,0.032442182,0.032834742,0.035656005,0.035695522,0.039658533,0.035523052,0.039087117,0.033750158,0.037576135,0.03228344,0.034141865,0.033258018,0.028114716,0.03426775,0.028912036,0.025180043,0.03011497,0.024117225,0.031388439,0.036341527,0.037195544,0.035475377,0.036958559,0.019815376
0.028695,0.0258967,0.036745506,0.026969776,0.032306095,0.02930234,0.029362442,0.030211441,0.03215957,0.027805602,0.025958718,0.026108925,0.022569098,0.028272093,0.029093472,0.028641524,0.02765406,0.027323052,0.02605176,0.022425475,0.024261174,0.01210388,0.018227343,0.023157265,0.018551178,0.023524645,0.029289434,0.030516974,0.028274396,0.0310793,0.022171315
0.020565,0.0362517,0.036348046,0.027035835,0.029418375,0.027579341,0.027555918,0.028677305,0.029679228,0.027470747,0.01981502,0.020533956,0.017209601,0.021520954,0.023655383,0.026797174,0.022202931,0.024865078,0.023420642,0.024324859,0.025399507,0.01991434,0.012377424,0.016639027,0.012814921,0.018616982,0.020822478,0.022508629,0.019765803,0.024602758,0.022816248
0.0162983,0.0172067,0.023865226,0.02158965,0.02060162,0.024076255,0.023079786,0.022489255,0.023983816,0.01873291,0.017038156,0.018549218,0.014612761,0.019651476,0.02041063,0.021680644,0.018421786,0.018810855,0.01873304,0.011169008,0.017061834,0.008027166,0.011265599,0.014561066,0.011796965,0.014759779,0.01666605,0.017992944,0.016501575,0.020943663,0.022165453
