real_data,DecisionTree,RandomForest,SVR,MLP,GRU,LSTM,SLSTM,BiLSTM,NLSTM,EMD-LSTM,EMD-SLSTM,EMD-BiLSTM,EMD-NLSTM,SWT-LSTM,SWT-SLSTM,SWT-BiLSTM,SWT-NLSTM,EWT-LSTM,EWT-SLSTM,EWT-BiLSTM,EWT-NLSTM,VMD-LSTM,VMD-SLSTM,VMD-BiLSTM,VMD-NLSTM,SSA-PLSTM,SSA-SLSTM,SSA-BiLSTM,SSA-NLSTM,iTransformer
0.05132,0.0467033,0.050342092,0.047711382,0.050726926,0.04829334,0.04834639,0.048457835,0.05384153,0.045196906,0.049580672,0.050988525,0.048743706,0.047201005,0.06885545,0.06884849,0.06901976,0.069132105,0.027230029,0.02404927,0.028633516,0.022126359,0.047970638,0.045605838,0.049347569,0.04546968,0.0475185,0.049409541,0.051221521,0.05170519,0.045801267
0.0570233,0.0484234,0.056800274,0.051693866,0.056716893,0.050004963,0.050458636,0.04988705,0.056154523,0.05037165,0.051359027,0.052875148,0.050705249,0.053590144,0.06713679,0.06734641,0.06757752,0.067861676,0.031039345,0.027172148,0.032739613,0.028536314,0.049449839,0.048568007,0.050260549,0.047808608,0.053552012,0.055766512,0.056821769,0.056942568,0.050188255
0.0537684,0.0389017,0.049398486,0.054233267,0.061976648,0.05332701,0.054116722,0.053404305,0.059765637,0.056054045,0.050879134,0.052213989,0.050208606,0.051803464,0.055395678,0.056358,0.056230094,0.05702159,0.034641049,0.030416979,0.03632271,0.032264402,0.04981984,0.050204937,0.05055152,0.048493241,0.049672324,0.051661223,0.053165906,0.052474034,0.055668686
0.0480533,0.0528167,0.050319668,0.052804386,0.058147145,0.05330439,0.053502988,0.053578705,0.058998443,0.05247526,0.048447211,0.049882343,0.047376521,0.045193679,0.048182808,0.049254198,0.048718322,0.049041808,0.031443871,0.027893334,0.032727998,0.026323739,0.04604138,0.045581909,0.047470788,0.045179471,0.043467159,0.045294384,0.0474303,0.047260647,0.050209116
0.046445,0.0350717,0.04802853,0.05037718,0.052801122,0.05087106,0.050243624,0.05083994,0.055695057,0.0466268,0.046993707,0.048948624,0.046077228,0.04525751,0.047046877,0.047644254,0.04710616,0.04763266,0.02852063,0.025546299,0.029710257,0.024777441,0.044986391,0.043792927,0.046497042,0.044217521,0.042167967,0.04396694,0.045844403,0.046655589,0.05058445
0.0533633,0.0639117,0.05387787,0.047949181,0.051851197,0.04909007,0.048542347,0.04892733,0.053853173,0.04531086,0.047721469,0.049729255,0.046990874,0.049143887,0.049712304,0.049388442,0.0495036,0.049963847,0.028673424,0.024521969,0.029177245,0.023977743,0.048804892,0.047914045,0.049337924,0.047088071,0.049055229,0.050930788,0.052148474,0.053471268,0.04783298
0.0519866,0.0502834,0.052648794,0.051543472,0.056537353,0.051493246,0.05219313,0.051591415,0.057277333,0.05242867,0.0501204,0.051352308,0.049570473,0.052903723,0.049971342,0.051144127,0.051297348,0.052429687,0.034611898,0.029779464,0.036232722,0.032944738,0.049019841,0.047783914,0.049046897,0.047649818,0.048922548,0.050867139,0.052201724,0.052972945,0.053188182
0.0476166,0.04621,0.051286536,0.050685419,0.051055332,0.05182487,0.052566037,0.052356698,0.057862386,0.050742682,0.045834305,0.047408329,0.044983015,0.044025016,0.050773486,0.05116999,0.051244505,0.05040101,0.033284874,0.029246116,0.034631262,0.026517548,0.04907022,0.047598304,0.050290694,0.047284768,0.043734051,0.045509954,0.047894261,0.047600577,0.050025202
0.064365,0.0457817,0.04693049,0.049282892,0.051735141,0.049925696,0.04988205,0.050132886,0.055584963,0.046376396,0.050066769,0.051908086,0.04940666,0.046245134,0.059272904,0.057184014,0.057754256,0.056495197,0.031145546,0.028641041,0.033736726,0.027647193,0.054105718,0.052241808,0.05606392,0.051420373,0.059148357,0.061109234,0.063417146,0.061733018,0.04876996
0.07016,0.0653534,0.063608014,0.062167692,0.082088935,0.05717477,0.058161728,0.05700606,0.06386105,0.064022556,0.064486511,0.064398937,0.064938257,0.067847076,0.061973162,0.062086806,0.06287379,0.0659956,0.042738429,0.03735954,0.045775676,0.040652346,0.054551639,0.054044282,0.055914478,0.054061916,0.066967548,0.069442789,0.070402605,0.068982732,0.061625857
0.04892,0.0563533,0.080398628,0.063930005,0.085842439,0.06286645,0.063900754,0.06374707,0.06926327,0.06991697,0.057827903,0.057808126,0.056654268,0.056226794,0.051441673,0.055927213,0.05356481,0.055211868,0.04420394,0.038564386,0.045829087,0.03257345,0.046607728,0.048865159,0.047964401,0.046750114,0.044396577,0.046111386,0.048336785,0.046620194,0.060558546
0.0434767,0.0532733,0.046080526,0.049912484,0.050086715,0.05528128,0.053819492,0.055590067,0.058711614,0.04638169,0.03767946,0.042878633,0.036856109,0.03921687,0.044750534,0.044987466,0.044408295,0.043940138,0.029640358,0.029241169,0.033209278,0.028612489,0.038723423,0.038826466,0.040410209,0.038142742,0.036754398,0.038582719,0.041159731,0.042130529,0.052729156
0.0427083,0.043685,0.057517402,0.048459357,0.050217904,0.04988114,0.048293047,0.049817972,0.052946344,0.041931786,0.037522706,0.040249973,0.036620199,0.041608791,0.04238979,0.043773495,0.043324124,0.04499215,0.030293362,0.026719281,0.031464492,0.026949541,0.037039587,0.03600792,0.038490436,0.038433574,0.039503428,0.041302609,0.042692067,0.045913585,0.046590563
0.0475417,0.1307133,0.055285014,0.043641187,0.046260733,0.04712869,0.04679555,0.04749412,0.051570714,0.04184966,0.040104861,0.041930837,0.040695986,0.042613513,0.044451516,0.044823594,0.044795543,0.044998623,0.032319788,0.026995843,0.032990263,0.025806972,0.042949549,0.042592328,0.043369349,0.041611222,0.044004328,0.045885594,0.046534979,0.049469337,0.045061395
0.046215,0.0387116,0.045142866,0.044904641,0.046698323,0.048064806,0.049432125,0.048873883,0.054460954,0.04673892,0.050873983,0.052072405,0.051653298,0.0459055,0.043824177,0.044947468,0.045441013,0.045852996,0.037391211,0.033291042,0.040735487,0.03372403,0.045213115,0.043896896,0.045632629,0.043205893,0.043266686,0.045435834,0.04657108,0.047883252,0.05722487
0.0404933,0.0492617,0.043121458,0.046890928,0.048192848,0.047394276,0.048821714,0.048331738,0.054660432,0.04529131,0.055262447,0.05603878,0.054130147,0.053030678,0.041205604,0.04162843,0.04160756,0.041708156,0.036022812,0.033510441,0.039350651,0.027765723,0.039593297,0.037536526,0.041738967,0.037326794,0.037651413,0.039733275,0.041681447,0.04194721,0.0461103
0.041965,0.040385,0.041542064,0.04395823,0.04217693,0.044102546,0.04418014,0.04424921,0.050895274,0.03995157,0.041989247,0.045338244,0.040705562,0.046260356,0.040530417,0.04079094,0.039838072,0.04028521,0.032794599,0.032080452,0.036820102,0.02607167,0.041214768,0.040767255,0.043082838,0.039697422,0.03853441,0.040919789,0.042099201,0.042020441,0.044001896
0.041495,0.0469416,0.0492708,0.043945419,0.049523146,0.043282203,0.04311826,0.04272455,0.049541127,0.041659955,0.026555921,0.030197592,0.026994777,0.035876089,0.038598128,0.03817284,0.038651593,0.040900458,0.03421616,0.031730126,0.036709565,0.026707012,0.045411393,0.044997738,0.046368796,0.043893881,0.038242191,0.040328738,0.04082538,0.042067021,0.0444369
0.0317167,0.033365,0.03660684,0.041534932,0.043462594,0.042764954,0.04283572,0.042468037,0.048713714,0.04113464,0.053492817,0.056475394,0.053328048,0.050496017,0.033379313,0.036536675,0.03396802,0.03626566,0.034548345,0.031387761,0.035794696,0.02853914,0.038854878,0.038088294,0.039311824,0.037311483,0.029221607,0.030873531,0.031816322,0.033980001,0.041812614
0.031205,0.0331467,0.03360332,0.033819179,0.036153254,0.038383,0.037698038,0.03837448,0.04369699,0.03278539,0.046360895,0.046316153,0.044253972,0.038254736,0.03151151,0.03159634,0.030756632,0.031236516,0.027801889,0.024815722,0.027528871,0.017627612,0.034192667,0.032292102,0.034138952,0.031454603,0.027992179,0.029836147,0.030307604,0.033651482,0.032374833
0.0340667,0.035775,0.037327716,0.035166249,0.037935317,0.035764202,0.0354645,0.03554628,0.04153852,0.033027884,0.017187593,0.02262029,0.017887385,0.031305968,0.032311313,0.032478802,0.03201238,0.033756483,0.029856708,0.027322341,0.031780764,0.023077934,0.041281598,0.039519984,0.040934467,0.038637854,0.031882938,0.034407539,0.033837767,0.038093368,0.030958313
0.0350884,0.031685,0.03469417,0.035566461,0.038095296,0.035315238,0.035817083,0.03504655,0.041945107,0.03530722,0.023857486,0.024394519,0.022759795,0.023118777,0.032923494,0.03340797,0.032529894,0.034253426,0.031248006,0.027647215,0.032273115,0.021774264,0.043262184,0.042794736,0.043886134,0.043162268,0.033052511,0.035300753,0.03488554,0.037594312,0.03428562
0.0317416,0.0317833,0.032380934,0.034615299,0.034913003,0.03545813,0.03620632,0.035298947,0.042376827,0.036037717,0.041270629,0.043020816,0.042958524,0.033315615,0.031667776,0.032475945,0.031359613,0.033053096,0.032552394,0.030674835,0.035648796,0.029652531,0.032648515,0.030489217,0.03326927,0.029258743,0.029391763,0.031507265,0.031638438,0.033494074,0.034230016
0.03158,0.03105,0.031495636,0.035063041,0.034931249,0.03437799,0.034555737,0.034207556,0.040849037,0.033292934,0.055562283,0.055998359,0.055060183,0.046218533,0.031619303,0.031520687,0.03062114,0.031665005,0.028017136,0.024704966,0.02886795,0.017840216,0.029103843,0.028871459,0.028886301,0.027353813,0.029039496,0.031068026,0.0313892,0.033384666,0.032971784
0.0352666,0.0349684,0.03583325,0.035897942,0.037971102,0.03372069,0.03363919,0.033243828,0.03990589,0.03333283,0.055714119,0.056105412,0.051399317,0.053060726,0.032945912,0.03258908,0.031913746,0.033573274,0.02961428,0.028485153,0.033079656,0.030716017,0.029602492,0.031166458,0.029205345,0.029325552,0.032980234,0.035113115,0.034759691,0.037154235,0.0329215
0.033715,0.03292,0.035003622,0.036795411,0.039317195,0.03472608,0.034992218,0.03415245,0.041063063,0.03629279,0.048271881,0.049710714,0.043538204,0.047789784,0.03253025,0.033309247,0.03214454,0.03444837,0.029615089,0.025692641,0.030736619,0.021773211,0.02778438,0.027345091,0.028146903,0.027643787,0.031388923,0.033452163,0.032846739,0.035599169,0.0349859
0.0314566,0.0358933,0.041546506,0.034918768,0.037258657,0.03490066,0.034980405,0.034597468,0.041047502,0.0348516,0.03033825,0.033089617,0.027651454,0.036106157,0.03173651,0.03243289,0.031159779,0.03227436,0.030580415,0.02892346,0.033628644,0.02912021,0.036314863,0.036209254,0.036452266,0.035918865,0.028718076,0.030504201,0.030619567,0.033286632,0.03220032
0.0341533,0.03137,0.032173926,0.034973837,0.037177727,0.03416801,0.033899385,0.033822507,0.040033247,0.033136558,0.018355017,0.019046864,0.017343725,0.025525173,0.03379901,0.033508405,0.03275025,0.03364141,0.026118194,0.021971178,0.026165644,0.016303786,0.039297674,0.03884212,0.038426129,0.035825129,0.031522646,0.033436106,0.033335778,0.036010888,0.031386368
